StartDate,EndDate,IPAddress,US,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,b6,b7,b8,b9,mfq1,mfq2,mfq3,mfq4,mfq5,mfq6,mfq7,mfq8,mfq9,mfq10,mfq11,mfq12,mfq13,mfq14,mfq15,mfq16,mfq17,mfq18,mfq19,mfq20,mfq21,mfq22,mfq23,mfq24,mfq25,mfq26,mfq27,mfq28,mfq29,mfq30,mfq31,svs1,svs2,svs3,svs4,svs5,svs6,svs7,svs8,svs9,svs10,svs11,io,si,so,deq1,deq2,deq3,deq4,deq5,deq6,deq7,deq8,bp1,bp2,bp3,bp4,bp5,bp6,bp7,bp8,bp9,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,sex,age,race,race_6_TEXT,ses,ed,for_pol,eco_pol,soc_pol,rel_pol,polaff,relaff,relaff_1_TEXT,relaff_10_TEXT,stp,pray,relserv,relint,purpose,purpose_check,study,study_check,task,explain,goal,task_susp,strategy,cond,condName
6/25/2017 20:23,6/25/2017 20:32,104.13.0.22,0,537,R_3emI4XWIkxa6Gyv,30.09660339,-81.71900177,,,,,,,,,,7,7,7,7,7,7,7,7,7,5,6,3,6,6,3,5,5,5,5,5,6,5,5,6,4,4,2,4,6,5,5,5,4,3,6,3,6,4,6,4,5,7,7,7,6,7,6,7,6,6,6,1,4,2,1,1,7,7,1,7,1,7,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,40,2,,2,4,5,5,5,5,3,2,,,1,4,4,7,To find out if one truly believes there is a God and how he affects our behavior.,0,Our belief in God. ,0,2,,2,0,,1,B
6/25/2017 20:23,6/25/2017 20:34,97.117.187.56,0,653,R_2DTBHJbM9j5K34I,33.49360657,-112.1645966,,,,,,,,,,5,5,5,5,5,5,5,5,5,3,5,2,5,5,3,4,5,2,4,4,4,3,4,3,5,5,1,5,6,4,6,5,3,6,6,4,6,4,6,5,6,6,6,6,6,6,6,7,5,5,5,1,7,1,1,1,1,2,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,2,5,2,2,63,5,,4,4,3,3,3,4,5,8,,,7,1,1,1,To see how I feel or society feels about God.,0,Attributes.,0,2,,2,0,,1,B
6/25/2017 20:24,6/25/2017 20:41,192.180.90.57,0,1027,R_2YnBiWuHNCWLZ1i,38.15130615,-85.86180115,2,2,2,5,2,1,2,1,1,,,,,,,,,,2,3,3,6,4,3,4,6,5,5,2,3,5,5,4,6,6,3,5,6,4,5,6,5,5,4,2,5,5,5,5,5,7,6,5,6,6,6,5,5,6,4,4,5,3,1,1,4,4,1,4,1,5,6,6,6,6,6,6,6,6,6,,,,,,,,,,2,30,5,,4,2,5,5,3,2,4,7,,,5,1,1,1,not sure,0,not sure,0,2,,2,0,,0,A
6/25/2017 20:24,6/25/2017 20:50,184.100.255.28,0,1565,R_1pzHpD2rzdNPnls,45.53770447,-122.6006012,,,,,,,,,,7,7,7,7,7,7,7,7,7,2,4,4,5,5,3,4,5,5,5,3,4,6,5,4,5,5,3,5,5,3,5,4,4,3,4,3,4,5,6,4,6,5,5,6,6,5,6,6,5,5,4,2,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,7,7,7,7,7,7,7,7,7,1,68,2,,5,2,2,2,2,2,6,9,,,4,1,1,1,No sure. Is there a standard of goodness independent of God?,0,Not sure.,0,2,,2,0,,1,B
6/25/2017 20:26,6/25/2017 20:34,66.18.33.6,0,490,R_2VINfwzimx76MSp,35.04679871,-85.29160309,6,7,2,2,2,2,5,2,1,,,,,,,,,,1,3,3,6,3,3,3,3,6,1,2,2,4,3,4,1,1,2,6,6,2,6,2,3,2,1,5,5,2,6,3,3,7,2,2,2,2,6,2,5,6,6,3,3,3,1,1,1,1,1,1,1,1,6,6,5,5,2,6,3,6,6,,,,,,,,,,2,28,5,,4,4,1,1,1,1,7,9,,,6,2,1,2,Determine perceptions of God.,0,Perceptions of god in society.,0,2,,2,0,,0,A
6/25/2017 20:27,6/25/2017 20:40,122.53.164.17,1,787,R_SIDcE8OPVOqqffz,14.60420227,120.9822083,,,,,,,,,,5,4,5,6,4,5,6,5,4,4,5,3,4,3,3,4,3,4,5,4,4,3,3,4,4,5,4,3,4,4,4,5,4,3,4,3,4,4,5,4,5,6,5,5,5,6,6,5,4,5,4,4,4,4,3,4,3,4,3,4,4,3,,,,,,,,,,5,5,4,5,4,4,3,5,4,1,29,5,,3,4,6,7,6,5,2,1,Methodist,,1,5,5,6,no idea,0,no idea,0,2,,2,0,,1,B
6/25/2017 20:31,6/25/2017 20:50,167.160.198.253,0,1179,R_2CwzQZWDAWOP1W8,33.42590332,-88.83029938,3,5,6,7,5,3,6,5,6,,,,,,,,,,1,4,5,6,5,3,6,2,5,6,2,3,4,5,4,4,2,3,4,6,3,5,4,4,2,1,5,5,3,6,3,5,7,6,4,4,5,6,4,6,6,5,1,5,1,1,1,1,1,1,1,1,1,6,6,7,7,5,7,6,7,7,,,,,,,,,,,,,,,,4,4,4,4,5,7,,,5,1,5,2,Probably to get an idea of how people with various religions and political views differed from one another. ,0,The differences of morals and ideals between religions / political views.,0,2,,2,0,,0,A
6/25/2017 20:31,6/25/2017 20:43,108.70.142.58,0,736,R_3MEGUuxdnZghSLP,41.70350647,-83.60520172,2,4,5,3,3,3,3,4,3,,,,,,,,,,5,4,2,5,4,3,5,4,4,6,2,3,5,4,4,4,4,5,4,4,5,4,5,2,3,4,2,5,5,6,4,6,4,3,2,5,5,6,6,2,3,2,3,4,5,2,2,4,3,1,3,1,3,6,6,6,6,5,6,5,6,6,,,,,,,,,,2,25,5,,3,4,6,6,6,6,2,1,baptist,,1,6,3,6,to see how people feel about God,0,how people perceive God,0,2,,2,0,,0,A
6/25/2017 20:41,6/25/2017 20:48,72.92.50.117,0,408,R_22xkpqzeGixB5zW,39.93069458,-75.32019806,,,,,,,,,,6,5,6,7,4,4,5,6,7,1,5,3,6,5,3,5,6,6,5,4,3,5,5,5,5,3,6,6,6,2,5,3,3,4,2,4,3,3,6,5,5,6,5,5,5,6,6,4,5,6,6,4,5,4,4,4,1,2,3,2,5,2,,,,,,,,,,5,6,6,6,6,5,7,6,6,2,34,5,,3,5,2,2,1,1,7,9,,,5,1,1,5,To examine personality traits and beliefs,0,The relationship between personality traits and beliefs,0,2,,2,0,,1,B
6/25/2017 21:25,6/25/2017 21:33,47.223.88.206,0,482,R_2azq9JcLRdg8Ok5,33.62010193,-95.60030365,3,3,3,3,3,3,3,3,3,,,,,,,,,,4,4,4,3,5,3,4,3,4,4,4,4,3,3,3,4,3,2,3,2,2,3,2,4,3,5,2,5,5,5,3,5,6,6,6,6,5,6,5,5,5,6,5,2,1,2,2,3,4,1,3,1,2,6,6,6,6,6,6,6,6,6,,,,,,,,,,2,39,5,,4,3,6,6,6,6,3,1,baptist,,2,5,2,5,to see how people rate their religion,0,how people see themselves,0,2,,2,0,,0,A
6/25/2017 21:25,6/25/2017 21:32,107.195.149.52,0,376,R_D7BFrQPqqB1mOOJ,35.06399536,-92.38020325,4,3,4,3,4,1,1,1,4,,,,,,,,,,2,3,2,5,4,3,4,4,3,2,4,4,5,5,3,3,3,1,6,2,4,3,4,2,1,6,4,5,3,6,6,7,7,7,3,4,5,6,4,5,4,5,5,6,5,2,1,5,6,1,5,1,5,6,7,7,6,7,7,5,7,7,,,,,,,,,,1,38,5,,4,5,3,3,5,5,4,1,Non-denominational,,1,3,4,7,How belief in God correlates to politics,0,Not sure,0,2,,2,0,,0,A
6/25/2017 21:26,6/25/2017 21:42,69.92.60.56,0,905,R_3rI1rDwLqspwzQv,37.01699829,-94.49330139,1,1,1,4,1,1,1,1,1,,,,,,,,,,4,6,3,6,6,3,6,4,6,4,4,4,6,6,6,2,4,4,6,6,2,5,5,5,3,5,1,6,4,6,5,6,6,6,3,7,6,6,7,5,6,3,2,4,2,1,1,3,4,1,3,1,3,7,7,7,7,7,7,7,7,7,,,,,,,,,,2,54,5,,4,3,6,6,3,2,3,2,,,1,6,5,5,To obtain input from people to compare religious beliefs with their political views,0,how religion relates to politics ,0,2,,2,0,,0,A
6/25/2017 21:26,6/25/2017 21:41,47.20.127.248,0,905,R_ug37hDjROuWctGN,40.64489746,-73.95829773,,,,,,,,,,5,5,2,4,3,4,5,6,2,4,2,2,5,4,3,3,5,2,4,4,3,4,5,2,4,5,5,3,4,4,4,2,2,4,3,3,2,5,4,5,5,4,5,4,4,6,6,5,6,3,5,5,4,4,4,3,5,5,5,6,3,3,,,,,,,,,,4,2,4,5,2,5,4,5,4,1,30,5,,3,4,4,2,2,5,6,2,,,3,3,3,5,It is about our view ,0,Nope ,0,2,,2,0,,1,B
6/25/2017 21:26,6/25/2017 21:30,72.226.10.15,0,254,R_2P5VKx5hngdM9rd,40.77209473,-73.93009949,5,3,4,5,4,3,6,2,3,,,,,,,,,,3,4,5,3,4,3,5,4,3,4,2,3,4,2,3,5,4,5,4,5,3,5,4,3,4,5,4,3,5,4,4,6,5,4,5,5,4,6,5,5,4,5,3,2,3,5,3,5,5,5,4,3,4,5,3,4,5,5,5,3,2,3,,,,,,,,,,1,20,5,,4,3,2,3,3,2,5,9,,,6,2,1,2,To see how God ties into everyday life,0,what role God plays in people's lives,0,2,,2,0,,0,A
6/25/2017 21:26,6/25/2017 21:41,68.229.82.24,0,884,R_AcFIJ7AgwAReAmd,41.917099,-71.44229889,,,,,,,,,,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,5,5,5,5,3,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,4,6,6,5,5,4,1,1,5,5,1,5,1,5,,,,,,,,,,2,5,5,5,5,1,5,5,1,2,30,5,,3,4,5,5,5,5,2,2,,,4,6,2,5,Religious Views,0,How we see our higher power.,0,2,,2,0,,1,B
6/25/2017 21:28,6/25/2017 21:41,72.161.137.245,0,734,R_12RsfU2AhM82nA3,34.91799927,-89.82160187,,,,,,,,,,7,7,7,7,1,7,7,7,7,6,5,1,6,6,3,4,3,6,6,1,3,2,3,5,4,4,6,5,5,6,1,4,4,1,1,1,5,5,4,1,6,5,6,3,7,5,6,5,2,6,5,2,5,3,1,1,7,7,1,7,1,7,,,,,,,,,,2,2,7,7,7,7,7,7,7,2,38,5,,3,3,5,5,7,7,2,1,Baptist,,1,6,6,9,Views in light of religious preference,0,Views in light of religious preference,0,2,,2,0,,1,B
6/25/2017 21:28,6/25/2017 21:36,100.12.208.250,0,467,R_1C9Yio0eDTC10TZ,40.73539734,-73.87830353,,,,,,,,,,3,4,5,5,5,4,4,3,5,2,3,3,6,5,3,4,5,5,5,2,3,4,3,4,6,4,5,5,6,2,5,4,3,4,3,5,4,4,5,5,6,5,5,5,6,5,6,5,4,4,4,3,4,2,1,1,2,2,1,2,1,2,,,,,,,,,,4,3,3,3,4,5,5,6,6,2,26,2,,4,4,4,3,2,2,6,9,,,5,2,1,3,to gauge people's views of religion and god,0,i think the experiment was trying to study what people thought of god and whether there is an all seeing power out there that controls how our lives may play out,0,2,,2,0,N/A,1,B
6/25/2017 21:31,6/25/2017 21:39,104.138.233.209,0,490,R_tYXZxx3UR1wEM2R,36.09779358,-80.32230377,5,5,5,5,5,5,5,5,5,,,,,,,,,,1,2,2,6,5,3,5,2,6,2,2,2,6,6,4,2,1,3,5,5,2,6,1,1,1,1,5,1,1,5,6,3,5,5,2,2,5,6,3,5,6,6,1,5,1,3,3,1,1,2,1,4,1,5,5,5,5,2,5,2,5,5,,,,,,,,,,2,28,5,,3,5,2,2,1,1,7,9,,,6,2,2,2,No idea,0,No idea,0,2,,2,0,,0,A
6/25/2017 22:28,6/25/2017 22:37,76.198.130.150,0,544,R_3lK4FK1e62Wuovu,37.38450623,-122.0881042,,,,,,,,,,7,7,7,7,7,7,7,7,7,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,6,7,7,7,7,6,5,5,1,1,7,7,1,7,1,7,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,30,2,,2,5,6,6,6,6,2,2,,,2,5,4,9,study about believing in God existence.,0,my believe in GOD,0,2,,2,0,,1,B
6/25/2017 22:29,6/25/2017 22:43,72.134.135.164,0,835,R_2ATJUIkK5OsikMa,32.72439575,-114.5157013,2,2,2,2,2,1,1,1,1,,,,,,,,,,4,4,2,5,6,3,4,5,4,5,1,2,4,5,2,6,5,3,5,5,1,6,4,2,3,4,3,6,4,6,5,2,3,1,2,5,4,7,1,5,3,2,3,7,2,1,1,3,2,1,1,1,4,7,7,7,7,7,7,7,7,7,,,,,,,,,,2,58,5,,3,3,4,5,5,5,4,1,Christian,,1,4,3,6,To understand my social and religious views.,0,What type of emotion these topics might create.,0,2,,2,0,,0,A
6/25/2017 22:29,6/25/2017 22:36,73.192.218.74,0,430,R_3QWvayPU7bhD6GW,38.65010071,-121.2534027,6,6,6,6,6,6,6,6,6,,,,,,,,,,6,4,3,5,5,3,5,5,5,5,3,4,4,4,4,3,5,2,3,2,4,5,4,4,5,2,1,5,5,6,5,6,5,5,5,6,7,6,6,5,6,5,2,5,2,1,1,4,3,1,2,1,4,6,6,7,7,5,6,5,7,7,,,,,,,,,,1,36,5,,3,4,6,6,6,6,2,1,IFCA,,1,6,5,8,How do our views of God affect our views of how society should run.,0,Does a strong belief in God give way to a strong belief in order in society?,0,2,,2,0,,0,A
6/25/2017 22:30,6/25/2017 22:40,72.200.1.61,0,599,R_1T9eJBTksFiuDM5,29.92950439,-90.03089905,,,,,,,,,,2,2,2,2,5,2,2,2,2,1,2,2,5,5,3,4,3,5,4,3,2,5,5,4,3,4,5,6,6,1,5,5,2,1,2,4,5,2,5,4,5,6,4,3,5,5,6,4,4,5,5,4,5,4,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,5,2,2,2,25,5,,4,4,3,1,1,1,6,7,,,4,1,1,5,Understanding perception ,0,Understand how people relate to beliefs ,0,2,,2,0,,1,B
6/25/2017 22:31,6/25/2017 22:34,108.223.208.186,0,145,R_5C6KjScPw90zvmV,32.71549988,-96.7684021,,,,,,,,,,4,5,6,6,5,7,5,6,6,3,3,5,5,6,3,5,3,5,5,4,4,5,6,5,4,4,5,4,5,4,4,5,4,3,5,4,4,5,6,6,5,6,7,7,6,5,6,5,5,6,6,5,4,3,4,5,6,5,4,5,6,5,,,,,,,,,,4,5,6,5,5,5,4,5,6,1,30,1,,3,2,5,4,6,5,4,2,,,1,4,5,4,,0,,0,2,,2,0,,1,B
6/25/2017 22:31,6/25/2017 22:41,75.130.21.189,0,601,R_2CgiItifKtb7Ssl,35.9250946,-88.78579712,2,2,6,6,6,2,6,2,2,,,,,,,,,,5,2,2,5,5,3,5,5,5,5,2,2,5,5,3,1,4,6,6,6,4,6,6,2,2,3,2,2,4,6,3,2,7,7,2,4,7,6,4,4,7,7,3,5,3,1,1,4,4,1,4,1,4,7,7,7,7,3,7,7,7,7,,,,,,,,,,2,30,5,,4,5,4,2,2,2,6,1,Methodist,,1,6,5,9,Observe relation between religious beliefs and political beliefs,0,Relation between personal religion and personal politics,0,2,,2,0,,0,A
6/25/2017 22:32,6/25/2017 22:44,199.227.242.46,0,679,R_2rHghFHjvs5HUp0,32.36169434,-86.13359833,4,4,4,4,4,1,1,1,1,,,,,,,,,,6,3,3,6,6,3,6,6,6,4,6,6,6,6,6,4,4,3,6,6,4,4,3,3,3,4,3,6,4,6,6,6,7,7,7,7,7,6,5,5,5,6,2,3,2,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,,,,,,,,,,2,28,5,,3,2,6,6,4,6,3,1,,NonDenominational Christian,1,5,2,6,To compare ones belief in God with their political group,0,To compare ones belief in God with their political group,0,2,,2,0,,0,A
6/25/2017 22:32,6/25/2017 22:52,104.33.14.14,0,1207,R_4VjIf7B2yFe77hf,33.83120728,-117.8672943,,,,,,,,,,5,5,5,5,5,5,5,5,5,1,4,3,6,5,3,5,4,3,3,2,2,6,4,5,4,2,4,4,5,3,6,3,4,1,1,2,2,3,5,4,3,5,4,4,2,5,6,3,3,2,6,3,5,2,2,1,1,1,1,1,1,1,,,,,,,,,,5,4,4,3,3,4,5,1,2,1,27,3,,4,4,5,6,2,1,4,8,,,6,1,1,3,To gather data for a study in hopes of acquiring statistically significant results,0,To see how religion can influence political views and people's emotions (which in turn influences their behavior).,0,1,"The first set had words with a somewhat possitive connotation. The second set was very negative, in my opinion. I cant say with absolutely certainty that they didnt influence my answers, but given my feelings towards relgion, I imagine subconsciously it did trigger a reaction that may have affected my answers. If I could retake the test with the second set first, my answers might be different. But the nature of scientific studies doesnt really allow for that, so I guess we will never know. Well, hopefuly you will!",2,1,,1,B
6/25/2017 23:35,6/25/2017 23:40,99.109.98.84,0,286,R_3CBduY5ZL1OqTfz,32.85920715,-97.08190155,,,,,,,,,,6,6,6,6,2,6,2,5,6,3,4,4,5,4,3,5,2,4,2,4,3,5,5,5,2,2,2,5,5,4,5,4,3,4,5,2,4,1,4,5,5,6,5,4,5,5,6,5,4,5,5,3,5,2,1,1,1,1,1,1,1,1,,,,,,,,,,6,6,6,6,6,6,6,6,6,1,47,5,,2,5,3,3,2,1,6,9,,,4,1,1,1,to see how people view god and their society,0,to see if a person fits their society and their views,0,2,,2,0,,1,B
6/25/2017 23:35,6/25/2017 23:52,68.103.133.140,0,991,R_vZzf9tvGwOq9snT,38.85220337,-97.61419678,4,5,7,7,5,2,7,6,4,,,,,,,,,,6,6,2,6,1,3,4,3,1,6,1,1,1,6,5,4,1,6,6,6,1,6,1,3,3,1,1,4,6,6,6,2,6,3,1,1,5,6,1,1,7,1,2,2,1,1,1,1,1,1,3,1,3,4,4,4,4,5,5,5,7,7,,,,,,,,,,2,22,2,,5,2,1,1,1,6,5,1,,Methodist,3,2,2,9,To do a psychological study on religion and Society. ,0,Society's view on ones self and religion. ,0,1,They made me think a lot more than usual. ,2,0,,0,A
6/25/2017 23:35,6/25/2017 23:48,73.11.178.106,0,746,R_3kmKwGSyOdhM3DQ,47.69430542,-117.4539948,2,3,6,6,5,3,5,3,4,,,,,,,,,,4,4,4,6,6,3,4,5,6,4,5,5,5,4,5,4,5,1,6,4,5,4,6,2,3,4,1,5,5,6,5,6,5,5,3,5,5,6,5,4,5,5,4,4,3,1,1,1,1,1,1,1,2,5,6,6,5,5,5,5,6,6,,,,,,,,,,1,45,5,,3,4,6,6,3,5,2,1,,Lutheran,1,4,1,3,to see if there are links between belief and values,0,belief in religion in regards to political persuasion,0,2,n/a,1,0,To answer truthfully,0,A
6/25/2017 23:36,6/25/2017 23:57,99.122.29.61,0,1241,R_1pu32SPSwpxnPDf,35.227005,-84.88040161,2,5,5,6,5,2,4,3,3,,,,,,,,,,4,3,2,6,5,3,5,3,5,4,2,3,6,6,5,5,4,1,6,6,2,6,5,2,2,4,2,5,3,6,3,4,6,6,5,6,7,6,4,6,6,6,1,3,1,1,1,3,1,1,2,1,2,6,7,7,7,5,7,7,7,7,,,,,,,,,,2,58,5,,3,4,3,2,2,4,6,1,Christian unaffiliated with organized religion,,2,4,1,5,I'm not sure. There was quite a variety of questions.,0,Perhaps how religious beliefs relate to shopping or consumer behavior.,0,2,,2,0,,0,A
6/25/2017 23:36,6/25/2017 23:44,24.44.220.62,0,476,R_2gbNZsk6haUrupz,40.104599,-74.34590149,,,,,,,,,,7,7,7,7,7,7,7,7,7,5,4,1,4,4,3,4,2,6,4,4,4,6,5,3,5,5,1,5,6,1,6,3,2,2,6,4,6,5,6,5,7,7,6,6,7,7,6,7,4,7,7,1,7,1,1,1,4,6,1,3,1,5,,,,,,,,,,2,5,3,6,7,1,6,5,4,2,41,5,,3,3,5,5,5,4,3,2,,,1,5,2,5,I think of the purpose was trying to see my view on god and religion. ,0,I think it was trying to see how I feel about god and religion. ,0,2,,2,0,,1,B
6/25/2017 23:36,6/25/2017 23:49,73.209.10.211,0,785,R_2ARxSNE98w8tePK,42.32380676,-89.62180328,3,3,5,5,4,3,3,3,3,,,,,,,,,,4,3,2,5,4,3,5,1,3,2,3,4,6,5,5,4,3,3,5,4,4,6,4,1,6,4,3,5,4,6,2,6,6,6,6,6,7,6,7,4,4,4,2,7,2,1,1,1,1,1,1,1,1,5,5,5,5,6,6,6,6,7,,,,,,,,,,2,55,5,,5,3,3,3,3,3,5,10,,Spiritualism,3,6,1,3,whether religion plays a part in political views,0,"feelings towards religion, God, and politics",0,2,,2,0,,0,A
6/25/2017 23:38,6/25/2017 23:46,24.140.16.94,0,525,R_24LOCRoZhDLWp1t,40.81820679,-81.4917984,1,3,4,5,6,4,5,4,5,,,,,,,,,,6,5,3,4,5,3,4,2,5,4,3,4,5,6,5,4,5,6,5,4,6,5,4,3,2,4,5,6,5,4,6,5,6,7,6,5,6,6,7,6,7,4,2,5,3,1,3,5,4,2,4,3,5,7,6,5,6,6,7,6,5,6,,,,,,,,,,2,65,5,,5,1,4,5,6,5,4,1,,,2,5,1,7,to see how many people believe in God.,0,the beliefs people have of God,0,2,,2,0,,0,A
6/25/2017 23:42,6/25/2017 23:45,65.96.231.40,0,196,R_8InWWuH29GWmdBT,42.65409851,-71.92199707,,,,,,,,,,5,6,6,5,6,6,6,5,7,5,4,4,5,5,3,5,4,4,5,4,4,5,5,4,4,5,4,4,2,3,5,5,2,4,5,3,6,2,6,6,6,5,6,5,7,7,6,7,5,7,5,4,4,5,1,1,4,4,1,2,1,2,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,30,5,,3,4,5,3,5,4,4,2,,,3,2,3,4,perceptions of society and religion,0,personal attitudes.,0,2,,2,0,,1,B
6/26/2017 0:38,6/26/2017 0:48,216.134.245.70,0,630,R_3LYJ5vb9gWogNZL,35.87319946,-92.07170105,1,1,1,1,1,1,1,5,1,,,,,,,,,,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,3,6,6,6,6,6,3,3,6,6,6,6,6,6,6,7,7,7,7,7,6,7,7,7,7,4,4,4,1,1,7,7,1,7,1,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,2,51,5,,5,4,6,6,6,6,2,1,Baptist,,1,6,3,8,unsure,0,unsure,0,1,Because they described how I feel that he is.,2,0,,0,A
6/26/2017 0:40,6/26/2017 0:47,47.44.72.210,0,390,R_1LzNceRf5zfT0rW,43.05409241,-89.09210205,,,,,,,,,,5,5,6,5,4,6,5,6,6,1,4,4,5,5,3,5,3,5,2,2,3,5,5,5,2,1,2,6,6,1,5,4,3,4,2,3,4,2,6,4,5,5,4,2,5,5,6,4,4,5,4,4,5,5,1,1,1,1,1,1,1,1,,,,,,,,,,3,3,5,3,2,3,5,2,2,2,38,5,,3,4,2,2,2,1,6,9,,,6,1,1,2,I do not know.,0,Attitudes towards religion's role in society.,0,2,,2,0,,1,B
6/26/2017 0:41,6/26/2017 0:47,157.50.12.42,1,351,R_exLdrhw91oCYtDH,10.80499268,78.68560791,6,6,6,6,6,1,1,1,1,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,6,4,4,4,4,4,5,5,1,4,6,6,4,6,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,1,35,2,,3,5,2,2,2,2,6,4,,,1,5,6,9,Personality Attributes Study,1,no,1,2,,2,0,,0,A
6/26/2017 0:41,6/26/2017 0:53,98.20.68.121,0,686,R_8APcIjURpT6LJEB,32.27490234,-97.15339661,1,1,5,7,5,2,7,5,6,,,,,,,,,,6,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,6,2,3,2,6,3,5,2,2,4,2,5,6,6,3,5,4,3,1,4,6,6,3,3,3,2,2,4,3,1,1,3,6,1,3,1,2,6,6,7,7,2,6,6,7,7,,,,,,,,,,2,51,5,,5,4,6,6,5,7,2,1,Evangelical ,,1,6,4,1,To see if people view God as loving or as harsh and how that affects their worldview ,0,Human perspective on the Devine ,0,2,,2,0,,0,A
6/26/2017 0:42,6/26/2017 0:59,69.143.226.185,0,1016,R_11bZH7tNIysZeC9,38.81149292,-77.12850189,,,,,,,,,,6,7,7,7,7,7,7,7,7,4,6,2,6,6,3,5,1,6,2,6,4,6,6,6,1,4,3,6,6,3,6,1,4,4,6,1,5,4,6,6,7,6,6,5,7,7,6,6,5,5,5,5,7,5,1,1,6,6,1,6,1,6,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,33,5,,2,5,5,5,3,5,4,2,,,2,4,2,8,To examine how individuals with concepts and notions of God within their societies. ,0,An examination of the potential relationship between how people view or understand God and what qualities they value in their ideal societies. ,0,2,N/A,1,0,I sought to provide the most accurate reflection of my feelings and beliefs to the researchers throughout the study.,1,B
6/26/2017 0:43,6/26/2017 1:00,207.228.61.247,0,985,R_3iOMJlpf0RnctAD,39.4907074,-119.9028015,,,,,,,,,,7,5,6,5,3,5,3,6,7,5,2,4,6,5,3,5,2,2,3,4,1,4,5,2,2,4,1,5,1,4,5,2,2,2,2,5,3,4,6,4,7,3,4,4,6,7,6,6,5,5,2,3,4,3,4,4,4,1,1,1,2,1,,,,,,,,,,5,5,5,6,5,5,6,5,4,2,48,5,,3,4,6,5,7,1,3,8,,,7,1,1,7,To see if one's view of god is really a mirror of one's self.,0,If people are hypocrites? ,0,2,,2,0,,1,B
6/26/2017 0:46,6/26/2017 0:54,47.137.35.44,0,469,R_2vkK384UJiuUaEy,34.32099915,-118.3829956,,,,,,,,,,5,5,5,5,5,5,5,6,6,2,4,2,4,4,3,4,5,5,4,2,2,4,4,4,2,4,4,5,6,2,6,2,2,2,1,4,4,2,5,3,6,6,6,6,6,6,6,5,5,5,5,2,3,3,1,1,1,1,1,1,1,1,,,,,,,,,,5,2,5,5,3,2,5,5,2,2,27,3,,4,4,2,2,1,3,6,2,,,3,2,2,6,The purpose was to gather information of our perceptions on religious beliefs and how they impact our every day lives. ,0,It was trying to study the role religion plays with individuals and society. Its intention is to understand how we use religion in our choices.,0,2,,2,0,,1,B
6/26/2017 0:46,6/26/2017 1:13,69.9.56.247,0,1619,R_2sWOXvBCeynJPSj,43.59089661,-116.9492035,1,1,2,6,2,1,5,1,5,,,,,,,,,,6,4,4,6,4,3,4,6,6,6,5,5,6,5,6,6,6,5,6,5,6,6,5,4,6,6,1,6,6,6,5,7,7,7,7,7,7,6,7,7,7,7,2,7,3,1,1,7,7,1,7,1,7,7,7,7,7,6,7,7,7,7,,,,,,,,,,1,44,5,,4,2,7,7,7,7,1,1,Four Square,,1,6,5,9,not sure,0,not sure,0,2,,2,0,,0,A
6/26/2017 0:56,6/26/2017 1:08,173.27.209.126,0,702,R_20NyX5c2a7RUSOD,42.52720642,-90.77400208,6,5,5,5,6,3,3,2,2,,,,,,,,,,2,2,2,3,3,3,4,2,3,2,2,2,2,2,2,6,6,3,5,6,6,6,6,6,5,6,3,6,3,6,6,6,6,6,3,5,3,6,2,4,5,3,4,5,4,3,3,4,4,3,5,3,4,5,5,5,5,5,5,5,5,5,,,,,,,,,,1,32,2,,3,4,4,5,5,2,4,4,,,6,2,1,2,To gather data for understanding the pattern of faith/belief in god in general,0,To study pattern of faith/belief in god in general,0,2,,2,0,,0,A
